team_name,team_abbrev,player_name,position_name,age,height,weight,shot,birth_place,birthdate,depth_label,status,player_url,section_title
San Jose Sharks,sj,Klim Kostin,C,26,"6' 4""",232 lbs,L,"Penza, RUS",05/05/99,Roster,,https://www.espn.com/nhl/player/_/id/4233738,Centers
San Jose Sharks,sj,Cam Lund,C,21,"6' 2""",195 lbs,R,"Bridgewater, MA",06/07/04,Roster,,https://www.espn.com/nhl/player/_/id/5080203,Centers
San Jose Sharks,sj,Will Smith,C,20,"6' 0""",181 lbs,R,"Lexington, MA",03/17/05,Roster,,https://www.espn.com/nhl/player/_/id/5149155,Centers
San Jose Sharks,sj,Tyler Toffoli,C,33,"6' 0""",203 lbs,R,"Scarborough, CAN",04/24/92,Roster,,https://www.espn.com/nhl/player/_/id/5550,Centers
San Jose Sharks,sj,Alexander Wennberg,C,30,"6' 2""",190 lbs,L,"Stockholm, SWE",09/22/94,Roster,,https://www.espn.com/nhl/player/_/id/3042017,Centers
San Jose Sharks,sj,Egor Afanasyev,LW,24,"6' 3""",204 lbs,L,"Tver, USSR",01/23/01,Roster,,https://www.espn.com/nhl/player/_/id/4565268,Left Wings
San Jose Sharks,sj,William Eklund,LW,22,"5' 11""",181 lbs,L,"Stockholm, SWE",10/12/02,Roster,,https://www.espn.com/nhl/player/_/id/4874721,Left Wings
San Jose Sharks,sj,Carl Grundstrom,RW,27,"6' 0""",200 lbs,L,"Umea, SWE",12/01/97,Roster,,https://www.espn.com/nhl/player/_/id/4271565,Right Wings
San Jose Sharks,sj,Nikolai Kovalenko,RW,25,"5' 10""",180 lbs,L,"Raleigh, NC",10/17/99,Roster,,https://www.espn.com/nhl/player/_/id/4588147,Right Wings
San Jose Sharks,sj,Vincent Desharnais,D,29,"6' 7""",226 lbs,R,"Laval, CAN",05/29/96,Roster,,https://www.espn.com/nhl/player/_/id/4392260,Defense
San Jose Sharks,sj,Mario Ferraro,D,26,"6' 0""",209 lbs,L,"Toronto, CAN",09/17/98,Roster,,https://www.espn.com/nhl/player/_/id/4233884,Defense
San Jose Sharks,sj,Timothy Liljegren,D,26,"6' 1""",201 lbs,R,"Kristianstad, SWE",04/30/99,Roster,,https://www.espn.com/nhl/player/_/id/4233618,Defense
San Jose Sharks,sj,Shakir Mukhamadullin,D,23,"6' 4""",200 lbs,L,"Ufa, RUS",01/10/02,Roster,,https://www.espn.com/nhl/player/_/id/4697403,Defense
San Jose Sharks,sj,Jan Rutta,D,34,"6' 3""",204 lbs,R,"Pisek, Czechoslovakia",07/29/90,Roster,,https://www.espn.com/nhl/player/_/id/4230583,Defense
San Jose Sharks,sj,Henry Thrun,D,24,"6' 2""",210 lbs,L,"Southborough, MA",03/12/01,Roster,,https://www.espn.com/nhl/player/_/id/4997138,Defense
San Jose Sharks,sj,Marc-Edouard Vlasic,D,38,"6' 1""",205 lbs,L,"Montreal, CAN",03/30/87,Roster,,https://www.espn.com/nhl/player/_/id/3371,Defense
San Jose Sharks,sj,Alexandar Georgiev,G,29,"6' 1""",178 lbs,L,"Ruse, BUL",02/10/96,Roster,,https://www.espn.com/nhl/player/_/id/4239677,Goalies
San Jose Sharks,sj,Georgi Romanov,G,25,"6' 5""",207 lbs,L,"Yekaterinburg, USSR",12/15/99,Roster,,https://www.espn.com/nhl/player/_/id/5144058,Goalies
Seattle Kraken,sea,Matty Beniers,C,22,"6' 2""",181 lbs,L,"Hingham, MA",11/05/02,Roster,,https://www.espn.com/nhl/player/_/id/4781552,Centers
Seattle Kraken,sea,Michael Eyssimont,C,28,"6' 0""",191 lbs,L,"Littleton, CO",09/09/96,Roster,,https://www.espn.com/nhl/player/_/id/4270247,Centers
Seattle Kraken,sea,John Hayden,C,30,"6' 3""",223 lbs,R,"Chicago, IL",02/14/95,Roster,,https://www.espn.com/nhl/player/_/id/3042080,Centers
Seattle Kraken,sea,Jaden Schwartz,C,32,"5' 10""",185 lbs,L,"Wilcox, CAN",06/25/92,Roster,,https://www.espn.com/nhl/player/_/id/5835,Centers
Seattle Kraken,sea,Chandler Stephenson,C,31,"6' 0""",201 lbs,L,"Saskatoon, CAN",04/22/94,Roster,,https://www.espn.com/nhl/player/_/id/3067858,Centers
Seattle Kraken,sea,Ryan Winterton,C,21,"6' 2""",175 lbs,R,--,09/04/03,Roster,,https://www.espn.com/nhl/player/_/id/4894928,Centers
Seattle Kraken,sea,Shane Wright,C,21,"6' 0""",192 lbs,R,"Burlington, CAN",01/05/04,Roster,,https://www.espn.com/nhl/player/_/id/5080144,Centers
Seattle Kraken,sea,Andre Burakovsky,LW,30,"6' 3""",203 lbs,L,"Klagenfurt, AUT",02/09/95,Roster,,https://www.espn.com/nhl/player/_/id/3042044,Left Wings
Seattle Kraken,sea,Tye Kartye,LW,24,"5' 11""",202 lbs,R,"Kingston, CAN",04/30/01,Roster,,https://www.espn.com/nhl/player/_/id/4588750,Left Wings
Seattle Kraken,sea,Mason Marchment,LW,30,"6' 5""",212 lbs,L,"Uxbridge, CAN",06/18/95,Roster,,https://www.espn.com/nhl/player/_/id/4272192,Left Wings
Seattle Kraken,sea,Jared McCann,LW,29,"6' 1""",191 lbs,L,"Stratford, CAN",05/31/96,Roster,,https://www.espn.com/nhl/player/_/id/3114777,Left Wings
Seattle Kraken,sea,Jordan Eberle,RW,35,"5' 11""",180 lbs,R,"Regina, CAN",05/15/90,Roster,,https://www.espn.com/nhl/player/_/id/5032,Right Wings
Seattle Kraken,sea,Kaapo Kakko,RW,24,"6' 1""",215 lbs,L,"Turku, FIN",02/13/01,Roster,,https://www.espn.com/nhl/player/_/id/4565223,Right Wings
Seattle Kraken,sea,Jani Nyman,RW,20,"6' 2""",212 lbs,L,"Tampere, FIN",07/30/04,Roster,,https://www.espn.com/nhl/player/_/id/5080217,Right Wings
Seattle Kraken,sea,Eeli Tolvanen,RW,26,"5' 10""",182 lbs,L,"Vihti, FIN",04/22/99,Roster,,https://www.espn.com/nhl/player/_/id/4233720,Right Wings
Seattle Kraken,sea,Vince Dunn,D,28,"6' 0""",200 lbs,L,"Mississauga, CAN",10/29/96,Roster,,https://www.espn.com/nhl/player/_/id/3904189,Defense
Seattle Kraken,sea,Ryker Evans,D,23,"6' 11""",195 lbs,L,"Calgary, CAN",12/13/01,Roster,,https://www.espn.com/nhl/player/_/id/4874864,Defense
Seattle Kraken,sea,Adam Larsson,D,32,"6' 3""",207 lbs,R,"Skelleftea, SWE",11/12/92,Roster,,https://www.espn.com/nhl/player/_/id/2562610,Defense
Seattle Kraken,sea,Joshua Mahura,D,27,"6' 0""",193 lbs,L,"St. Albert, CAN",05/05/98,Roster,,https://www.espn.com/nhl/player/_/id/4063504,Defense
Seattle Kraken,sea,Brandon Montour,D,31,"6' 0""",199 lbs,R,"Brantford, CAN",04/11/94,Roster,,https://www.espn.com/nhl/player/_/id/3115032,Defense
Seattle Kraken,sea,Jamie Oleksiak,D,32,"6' 7""",252 lbs,L,"Toronto, CAN",12/21/92,Roster,,https://www.espn.com/nhl/player/_/id/2562625,Defense
Seattle Kraken,sea,Joey Daccord,G,28,"6' 2""",201 lbs,L,"Boston, MA",08/19/96,Roster,,https://www.espn.com/nhl/player/_/id/3942073,Goalies
Seattle Kraken,sea,Philipp Grubauer,G,33,"6' 1""",188 lbs,L,"Rosenheim, GER",11/25/91,Roster,,https://www.espn.com/nhl/player/_/id/5657,Goalies
St. Louis Blues,stl,Nikita Alexandrov,C,24,"6' 1""",177 lbs,L,"Hanover, GER",09/16/00,Roster,,https://www.espn.com/nhl/player/_/id/4565284,Centers
St. Louis Blues,stl,Zack Bolduc,C,22,"6' 0""",187 lbs,L,"Trois-Rivieres, CAN",02/24/03,Roster,,https://www.espn.com/nhl/player/_/id/4874734,Centers
St. Louis Blues,stl,Radek Faksa,C,31,"6' 3""",215 lbs,L,"Vitkov, CZE",01/09/94,Roster,,https://www.espn.com/nhl/player/_/id/2976842,Centers
St. Louis Blues,stl,Dylan Holloway,C,23,"6' 1""",206 lbs,L,"Calgary, CAN",09/23/01,Roster,,https://www.espn.com/nhl/player/_/id/4697397,Centers
St. Louis Blues,stl,Jordan Kyrou,C,27,"6' 1""",196 lbs,R,"Toronto, CAN",05/05/98,Roster,,https://www.espn.com/nhl/player/_/id/4062251,Centers
St. Louis Blues,stl,Brayden Schenn,C,33,"6' 1""",199 lbs,L,"Saskatoon, CAN",08/22/91,Roster,,https://www.espn.com/nhl/player/_/id/5219,Centers
St. Louis Blues,stl,Oskar Sundqvist,C,31,"6' 3""",220 lbs,R,"Boden, SWE",03/23/94,Roster,,https://www.espn.com/nhl/player/_/id/3069277,Centers
St. Louis Blues,stl,Alexandre Texier,C,25,"6' 1""",201 lbs,L,"Saint-Martin-d'Heres, FRA",09/13/99,Roster,,https://www.espn.com/nhl/player/_/id/4233880,Centers
St. Louis Blues,stl,Robert Thomas,C,25,"6' 0""",207 lbs,R,"Aurora, CAN",07/02/99,Roster,,https://www.espn.com/nhl/player/_/id/4233637,Centers
St. Louis Blues,stl,Pavel Buchnevich,LW,30,"6' 1""",196 lbs,L,"Cherepovets, RUS",04/17/95,Roster,,https://www.espn.com/nhl/player/_/id/3042081,Left Wings
St. Louis Blues,stl,Jake Neighbours,LW,23,"6' 0""",201 lbs,L,"Airdrie, CAN",03/29/02,Roster,,https://www.espn.com/nhl/player/_/id/4697409,Left Wings
St. Louis Blues,stl,Nathan Walker,LW,31,"5' 9""",187 lbs,L,"Cardiff, WAL",02/07/94,Roster,,https://www.espn.com/nhl/player/_/id/3067860,Left Wings
St. Louis Blues,stl,Mathieu Joseph,RW,28,"6' 1""",186 lbs,R,"Laval, CAN",02/09/97,Roster,,https://www.espn.com/nhl/player/_/id/3941965,Right Wings
St. Louis Blues,stl,Jimmy Snuggerud,RW,21,"6' 1""",186 lbs,R,"Chaska, MN",06/01/04,Roster,,https://www.espn.com/nhl/player/_/id/5080171,Right Wings
St. Louis Blues,stl,Alexey Toropchenko,RW,25,"6' 6""",222 lbs,L,"Moscow, RUS",06/25/99,Roster,,https://www.espn.com/nhl/player/_/id/4392454,Right Wings
St. Louis Blues,stl,Philip Broberg,D,23,"6' 4""",212 lbs,L,"Orebro, SWE",06/25/01,Roster,,https://www.espn.com/nhl/player/_/id/4565229,Defense
St. Louis Blues,stl,Justin Faulk,D,33,"6' 0""",214 lbs,R,"South Saint Paul, MN",03/20/92,Roster,,https://www.espn.com/nhl/player/_/id/5746,Defense
St. Louis Blues,stl,Cam Fowler,D,33,"6' 2""",210 lbs,L,"Windsor, CAN",12/05/91,Roster,,https://www.espn.com/nhl/player/_/id/5495,Defense
St. Louis Blues,stl,Matthew Kessel,D,24,"6' 2""",205 lbs,R,"Phoenix, AZ",06/23/00,Roster,,https://www.espn.com/nhl/player/_/id/4697719,Defense
St. Louis Blues,stl,Nick Leddy,D,34,"6' 0""",205 lbs,L,"Eden Prairie, MN",03/20/91,Roster,,https://www.espn.com/nhl/player/_/id/5447,Defense
St. Louis Blues,stl,Colton Parayko,D,32,"6' 6""",228 lbs,R,"St. Albert, CAN",05/12/93,Roster,,https://www.espn.com/nhl/player/_/id/3069341,Defense
St. Louis Blues,stl,Corey Schueneman,D,29,"5' 11""",197 lbs,L,"Brighton, MI",09/02/95,Roster,,https://www.espn.com/nhl/player/_/id/4196930,Defense
St. Louis Blues,stl,Ryan Suter,D,40,"6' 1""",201 lbs,L,"Madison, WI",01/21/85,Roster,,https://www.espn.com/nhl/player/_/id/3047,Defense
St. Louis Blues,stl,Tyler Tucker,D,25,"6' 1""",204 lbs,L,"Thunder Bay, CAN",03/01/00,Roster,,https://www.espn.com/nhl/player/_/id/4587904,Defense
St. Louis Blues,stl,Jordan Binnington,G,31,"6' 2""",172 lbs,L,"Richmond Hill, CAN",07/11/93,Roster,,https://www.espn.com/nhl/player/_/id/2590874,Goalies
St. Louis Blues,stl,Colten Ellis,G,24,"6' 1""",185 lbs,L,"Port Hood, CAN",10/05/00,Roster,,https://www.espn.com/nhl/player/_/id/4736758,Goalies
St. Louis Blues,stl,Joel Hofer,G,24,"6' 5""",179 lbs,L,"Winnipeg, CAN",07/30/00,Roster,,https://www.espn.com/nhl/player/_/id/4587909,Goalies
Tampa Bay Lightning,tb,Anthony Cirelli,C,27,"6' 1""",191 lbs,L,"Etobicoke, CAN",07/15/97,Roster,,https://www.espn.com/nhl/player/_/id/3941973,Centers
Tampa Bay Lightning,tb,Zemgus Girgensons,C,31,"6' 3""",192 lbs,L,"Riga, LAT",01/05/94,Roster,,https://www.espn.com/nhl/player/_/id/2968829,Centers
Tampa Bay Lightning,tb,Luke Glendening,C,36,"5' 11""",190 lbs,R,"Grand Rapids, MI",04/28/89,Roster,,https://www.espn.com/nhl/player/_/id/2335062,Centers
Tampa Bay Lightning,tb,Gage Goncalves,C,24,"6' 1""",184 lbs,L,"Mission, CAN",01/16/01,Roster,,https://www.espn.com/nhl/player/_/id/4697470,Centers
Tampa Bay Lightning,tb,Yanni Gourde,C,33,"5' 9""",174 lbs,L,"St-Narcisse, CAN",12/15/91,Roster,,https://www.espn.com/nhl/player/_/id/3094261,Centers
Tampa Bay Lightning,tb,Jake Guentzel,C,30,"5' 11""",178 lbs,L,"Omaha, NE",10/06/94,Roster,,https://www.espn.com/nhl/player/_/id/3042083,Centers
Tampa Bay Lightning,tb,Brayden Point,C,29,"5' 11""",175 lbs,R,"Calgary, CAN",03/13/96,Roster,,https://www.espn.com/nhl/player/_/id/3151187,Centers
Tampa Bay Lightning,tb,Brandon Hagel,LW,26,"6' 2""",180 lbs,L,"Saskatoon, CAN",08/27/98,Roster,,https://www.espn.com/nhl/player/_/id/4065019,Left Wings
Tampa Bay Lightning,tb,Nick Paul,LW,30,"6' 4""",230 lbs,L,"Mississauga, CAN",03/20/95,Roster,,https://www.espn.com/nhl/player/_/id/3042111,Left Wings
Tampa Bay Lightning,tb,Cam Atkinson,RW,36,"5' 8""",178 lbs,R,"Riverside, CT",06/05/89,Roster,,https://www.espn.com/nhl/player/_/id/2501107,Right Wings
Tampa Bay Lightning,tb,Oliver Bjorkstrand,RW,30,"6' 0""",175 lbs,R,"Herning, DEN",04/10/95,Roster,,https://www.espn.com/nhl/player/_/id/3042095,Right Wings
Tampa Bay Lightning,tb,Mitchell Chaffee,RW,27,"6' 1""",204 lbs,R,"Grand Rapids, MI",01/26/98,Roster,,https://www.espn.com/nhl/player/_/id/4419646,Right Wings
Tampa Bay Lightning,tb,Nikita Kucherov,RW,32,"6' 0""",180 lbs,R,"Maikop, RUS",06/17/93,Roster,,https://www.espn.com/nhl/player/_/id/2563060,Right Wings
Tampa Bay Lightning,tb,Erik Cernak,D,28,"6' 4""",230 lbs,R,"Kosice, SVK",05/28/97,Roster,,https://www.espn.com/nhl/player/_/id/3904178,Defense
Tampa Bay Lightning,tb,Maxwell Crozier,D,25,"6' 1""",197 lbs,R,"Calgary, CAN",04/19/00,Roster,,https://www.espn.com/nhl/player/_/id/5104716,Defense
Tampa Bay Lightning,tb,Victor Hedman,D,34,"6' 7""",245 lbs,L,"Ornskoldsvik, SWE",12/18/90,Roster,,https://www.espn.com/nhl/player/_/id/5157,Defense
Tampa Bay Lightning,tb,Emil Lilleberg,D,24,"6' 3""",208 lbs,L,"Sarpsborg, NOR",02/02/01,Roster,,https://www.espn.com/nhl/player/_/id/5146599,Defense
Tampa Bay Lightning,tb,Ryan McDonagh,D,36,"6' 2""",219 lbs,L,"Saint Paul, MN",06/13/89,Roster,,https://www.espn.com/nhl/player/_/id/4954,Defense
Tampa Bay Lightning,tb,J.J. Moser,D,25,"6' 2""",181 lbs,L,"Biel, SUI",06/06/00,Roster,,https://www.espn.com/nhl/player/_/id/4874929,Defense
Tampa Bay Lightning,tb,Nick Perbix,D,27,"6' 4""",206 lbs,R,"Minneapolis, MN",06/15/98,Roster,,https://www.espn.com/nhl/player/_/id/4419638,Defense
Tampa Bay Lightning,tb,Darren Raddysh,D,29,"6' 1""",202 lbs,R,"Toronto, CAN",02/28/96,Roster,,https://www.espn.com/nhl/player/_/id/3149843,Defense
Tampa Bay Lightning,tb,Steven Santini,D,30,"6' 2""",207 lbs,R,"Bronxville, NY",03/07/95,Roster,,https://www.espn.com/nhl/player/_/id/3042015,Defense
Tampa Bay Lightning,tb,Jonas Johansson,G,29,"6' 5""",218 lbs,L,"Gavle, SWE",09/19/95,Roster,,https://www.espn.com/nhl/player/_/id/3115546,Goalies
Tampa Bay Lightning,tb,Andrei Vasilevskiy,G,30,"6' 4""",228 lbs,L,"Tyumen, RUS",07/25/94,Roster,,https://www.espn.com/nhl/player/_/id/2976847,Goalies
Toronto Maple Leafs,tor,Nick Abruzzese,C,26,"5' 10""",174 lbs,L,"Slate Hill, NY",06/04/99,Roster,,https://www.espn.com/nhl/player/_/id/4588746,Centers
Toronto Maple Leafs,tor,Max Domi,C,30,"5' 10""",209 lbs,L,"Winnipeg, CAN",03/02/95,Roster,,https://www.espn.com/nhl/player/_/id/3042014,Centers
Toronto Maple Leafs,tor,Roni Hirvonen,C,23,"5' 9""",164 lbs,L,"Espoo, FIN",01/10/02,Roster,,https://www.espn.com/nhl/player/_/id/4697462,Centers
Toronto Maple Leafs,tor,Calle Jarnkrok,C,33,"6' 0""",191 lbs,R,"Gavle, SWE",09/25/91,Roster,,https://www.espn.com/nhl/player/_/id/2555316,Centers
Toronto Maple Leafs,tor,Reese Johnson,C,26,"6' 1""",193 lbs,R,"Saskatoon, CAN",07/10/98,Roster,,https://www.espn.com/nhl/player/_/id/4586824,Centers
Toronto Maple Leafs,tor,David Kampf,C,30,"6' 2""",193 lbs,L,"Chomutov, CZE",01/12/95,Roster,,https://www.espn.com/nhl/player/_/id/4267976,Centers
Toronto Maple Leafs,tor,Scott Laughton,C,31,"6' 1""",191 lbs,L,"Oakville, CAN",05/30/94,Roster,,https://www.espn.com/nhl/player/_/id/2976848,Centers
Toronto Maple Leafs,tor,Steven Lorentz,C,29,"6' 4""",216 lbs,L,"Waterloo, CAN",04/13/96,Roster,,https://www.espn.com/nhl/player/_/id/3939658,Centers
Toronto Maple Leafs,tor,Auston Matthews,C,27,"6' 3""",217 lbs,L,"San Ramon, CA",09/17/97,Roster,,https://www.espn.com/nhl/player/_/id/4024123,Centers
Toronto Maple Leafs,tor,Bobby McMann,C,29,"6' 2""",215 lbs,L,"Wainwright, CAN",06/15/96,Roster,,https://www.espn.com/nhl/player/_/id/5048894,Centers
Toronto Maple Leafs,tor,Jacob Quillan,C,23,"6' 0""",200 lbs,L,"Dartmouth, CAN",02/02/02,Roster,,https://www.espn.com/nhl/player/_/id/4997056,Centers
Toronto Maple Leafs,tor,Alex Steeves,C,25,"5' 11""",187 lbs,L,"Eden Prairie, MN",12/10/99,Roster,,https://www.espn.com/nhl/player/_/id/4419815,Centers
Toronto Maple Leafs,tor,John Tavares,C,34,"6' 1""",211 lbs,L,"Mississauga, CAN",09/20/90,Roster,,https://www.espn.com/nhl/player/_/id/5160,Centers
Toronto Maple Leafs,tor,Matthew Knies,LW,22,"6' 3""",227 lbs,L,"Phoenix, AZ",10/17/02,Roster,,https://www.espn.com/nhl/player/_/id/4874919,Left Wings
Toronto Maple Leafs,tor,Alexander Nylander,LW,27,"6' 1""",205 lbs,R,"Calgary, CAN",03/02/98,Roster,,https://www.espn.com/nhl/player/_/id/4024861,Left Wings
Toronto Maple Leafs,tor,Max Pacioretty,LW,36,"6' 2""",217 lbs,L,"New Canaan, CT",11/20/88,Roster,,https://www.espn.com/nhl/player/_/id/4005,Left Wings
Toronto Maple Leafs,tor,Nicholas Robertson,LW,23,"5' 9""",178 lbs,L,"Arcadia, CA",09/11/01,Roster,,https://www.espn.com/nhl/player/_/id/4565275,Left Wings
Toronto Maple Leafs,tor,Pontus Holmberg,RW,26,"6' 0""",201 lbs,L,"Vasteras, SWE",03/09/99,Roster,,https://www.espn.com/nhl/player/_/id/4588205,Right Wings
Toronto Maple Leafs,tor,Mitch Marner,RW,28,"6' 0""",180 lbs,R,"Markham, CAN",05/05/97,Roster,,https://www.espn.com/nhl/player/_/id/3899937,Right Wings
Toronto Maple Leafs,tor,William Nylander,RW,29,"6' 0""",202 lbs,R,"Calgary, CAN",05/01/96,Roster,,https://www.espn.com/nhl/player/_/id/3114736,Right Wings
Toronto Maple Leafs,tor,Ryan Reaves,RW,38,"6' 2""",225 lbs,R,"Winnipeg, CAN",01/20/87,Roster,,https://www.espn.com/nhl/player/_/id/3683,Right Wings
Toronto Maple Leafs,tor,Matt Benning,D,31,"6' 1""",203 lbs,R,"Edmonton, CAN",05/25/94,Roster,,https://www.espn.com/nhl/player/_/id/3069449,Defense
Toronto Maple Leafs,tor,Simon Benoit,D,26,"6' 4""",211 lbs,L,"Laval, CAN",09/19/98,Roster,,https://www.espn.com/nhl/player/_/id/4392642,Defense
Toronto Maple Leafs,tor,Brandon Carlo,D,28,"6' 5""",220 lbs,R,"Colorado Springs, CO",11/26/96,Roster,,https://www.espn.com/nhl/player/_/id/3904175,Defense
Toronto Maple Leafs,tor,Oliver Ekman-Larsson,D,33,"6' 2""",192 lbs,L,"Karlskrona, SWE",07/17/91,Roster,,https://www.espn.com/nhl/player/_/id/5488,Defense
Toronto Maple Leafs,tor,Jani Hakanpaa,D,33,"6' 7""",225 lbs,R,"Kirkkonummi, FIN",03/31/92,Roster,,https://www.espn.com/nhl/player/_/id/2960288,Defense
Toronto Maple Leafs,tor,Mikko Kokkonen,D,24,"6' 0""",200 lbs,L,"Mikkeli, FIN",01/18/01,Roster,,https://www.espn.com/nhl/player/_/id/4588751,Defense
Toronto Maple Leafs,tor,Jake McCabe,D,31,"6' 1""",212 lbs,L,"Eau Claire, WI",10/12/93,Roster,,https://www.espn.com/nhl/player/_/id/3020803,Defense
Toronto Maple Leafs,tor,Dakota Mermis,D,31,"6' 0""",195 lbs,L,"Alton, IL",01/05/94,Roster,,https://www.espn.com/nhl/player/_/id/3069273,Defense
Toronto Maple Leafs,tor,Philippe Myers,D,28,"6' 5""",219 lbs,R,"Moncton, CAN",01/25/97,Roster,,https://www.espn.com/nhl/player/_/id/3941140,Defense
Toronto Maple Leafs,tor,Topi Niemela,D,23,"5' 11""",156 lbs,R,"Asikkala, FIN",03/25/02,Roster,,https://www.espn.com/nhl/player/_/id/5067878,Defense
Toronto Maple Leafs,tor,Morgan Rielly,D,31,"6' 1""",225 lbs,L,"Vancouver, CAN",03/09/94,Roster,,https://www.espn.com/nhl/player/_/id/2976833,Defense
Toronto Maple Leafs,tor,Marshall Rifai,D,27,"6' 2""",213 lbs,L,"Beaconsfield, CAN",03/16/98,Roster,,https://www.espn.com/nhl/player/_/id/4419778,Defense
Toronto Maple Leafs,tor,Chris Tanev,D,35,"6' 3""",199 lbs,R,"Toronto, CAN",12/20/89,Roster,,https://www.espn.com/nhl/player/_/id/5592,Defense
Toronto Maple Leafs,tor,William Villeneuve,D,23,"6' 2""",183 lbs,R,"Sherbrooke, CAN",03/20/02,Roster,,https://www.espn.com/nhl/player/_/id/4697767,Defense
Toronto Maple Leafs,tor,Cade Webber,D,24,"6' 7""",216 lbs,L,"Meadville, PA",01/05/01,Roster,,https://www.espn.com/nhl/player/_/id/4781709,Defense
Toronto Maple Leafs,tor,Artur Akhtyamov,G,23,"6' 1""",167 lbs,L,"Kazan, RUS",10/31/01,Roster,,https://www.espn.com/nhl/player/_/id/4697577,Goalies
Toronto Maple Leafs,tor,Dennis Hildeby,G,23,"6' 7""",222 lbs,R,"Jarfalla, SWE",08/19/01,Roster,,https://www.espn.com/nhl/player/_/id/5174160,Goalies
Toronto Maple Leafs,tor,Matt Murray,G,31,"6' 4""",178 lbs,L,"Thunder Bay, CAN",05/25/94,Roster,,https://www.espn.com/nhl/player/_/id/3067862,Goalies
Toronto Maple Leafs,tor,Anthony Stolarz,G,31,"6' 6""",243 lbs,L,"Edison, NJ",01/20/94,Roster,,https://www.espn.com/nhl/player/_/id/3067313,Goalies
Toronto Maple Leafs,tor,Joseph Woll,G,26,"6' 3""",206 lbs,L,"St. Louis, MO",07/12/98,Roster,,https://www.espn.com/nhl/player/_/id/4271575,Goalies
Vancouver Canucks,van,Nils Aman,C,25,"6' 2""",179 lbs,L,"Avesta, SWE",02/07/00,Roster,,https://www.espn.com/nhl/player/_/id/4697579,Centers
Vancouver Canucks,van,Teddy Blueger,C,30,"6' 0""",185 lbs,L,"Riga, LAT",08/15/94,Roster,,https://www.espn.com/nhl/player/_/id/3024916,Centers
Vancouver Canucks,van,Filip Chytil,C,25,"6' 2""",210 lbs,L,"Kromerlz, CZE",09/05/99,Roster,,https://www.espn.com/nhl/player/_/id/4233643,Centers
Vancouver Canucks,van,Dakota Joshua,C,29,"6' 3""",206 lbs,L,"Dearborn, MI",05/15/96,Roster,,https://www.espn.com/nhl/player/_/id/4588638,Centers
Vancouver Canucks,van,Elias Pettersson,C,26,"6' 2""",176 lbs,L,"Sundsvall, SWE",11/12/98,Roster,,https://www.espn.com/nhl/player/_/id/4233566,Centers
Vancouver Canucks,van,Pius Suter,C,29,"5' 11""",179 lbs,L,"Zurich, SUI",05/24/96,Roster,,https://www.espn.com/nhl/player/_/id/4271732,Centers
Vancouver Canucks,van,Jake DeBrusk,LW,28,"6' 1""",198 lbs,L,"Edmonton, CAN",10/17/96,Roster,,https://www.espn.com/nhl/player/_/id/3900240,Left Wings
Vancouver Canucks,van,Nils Hoglander,LW,24,"5' 9""",185 lbs,L,"Lulea, SWE",12/20/00,Roster,,https://www.espn.com/nhl/player/_/id/4565263,Left Wings
Vancouver Canucks,van,Drew O'Connor,LW,27,"6' 4""",209 lbs,L,"Chatham, NJ",06/09/98,Roster,,https://www.espn.com/nhl/player/_/id/4712146,Left Wings
Vancouver Canucks,van,Kiefer Sherwood,LW,30,"6' 0""",194 lbs,R,"Columbus, OH",03/31/95,Roster,,https://www.espn.com/nhl/player/_/id/4391255,Left Wings
Vancouver Canucks,van,Brock Boeser,RW,28,"6' 1""",208 lbs,R,"Burnsville, MN",02/25/97,Roster,,https://www.espn.com/nhl/player/_/id/3899979,Right Wings
Vancouver Canucks,van,Conor Garland,RW,29,"5' 10""",165 lbs,R,"Scituate, MA",03/11/96,Roster,,https://www.espn.com/nhl/player/_/id/3939718,Right Wings
Vancouver Canucks,van,Derek Forbort,D,33,"6' 4""",216 lbs,L,"Duluth, MN",03/04/92,Roster,,https://www.espn.com/nhl/player/_/id/5829,Defense
Vancouver Canucks,van,Filip Hronek,D,27,"6' 0""",190 lbs,R,"Hradec Kralove, CZE",11/02/97,Roster,,https://www.espn.com/nhl/player/_/id/4063607,Defense
Vancouver Canucks,van,Quinn Hughes,D,25,"5' 10""",180 lbs,L,"Orlando, FL",10/14/99,Roster,,https://www.espn.com/nhl/player/_/id/4320548,Defense
Vancouver Canucks,van,Noah Juulsen,D,28,"6' 2""",201 lbs,R,"Abbotsford, CAN",04/02/97,Roster,,https://www.espn.com/nhl/player/_/id/3900504,Defense
Vancouver Canucks,van,Tyler Myers,D,35,"6' 8""",229 lbs,R,"Houston, TX",02/01/90,Roster,,https://www.espn.com/nhl/player/_/id/5052,Defense
Vancouver Canucks,van,Elias N. Pettersson,D,21,"6' 2""",185 lbs,L,"Vasteras, SWE",02/16/04,Roster,,https://www.espn.com/nhl/player/_/id/5238086,Defense
Vancouver Canucks,van,Marcus Pettersson,D,29,"6' 5""",174 lbs,L,"Skelleftea, SWE",05/08/96,Roster,,https://www.espn.com/nhl/player/_/id/3114995,Defense
Vancouver Canucks,van,Thatcher Demko,G,29,"6' 4""",192 lbs,L,"San Diego, CA",12/08/95,Roster,,https://www.espn.com/nhl/player/_/id/3096217,Goalies
